,Subject.Id,Contact.ID,cat,svy_contact,empstatus,jailprison,close,baseline_flag,dup,reinstall_flag1,reinstall_flag2,phonesurvey,Total number of calls,Total duration of calls,Total incoming calls,Total outgoing calls,Total number of missed calls,"Total number of incoming calls, excluding missed",Proportion of incoming calls answered,"0 to 1, =1 perfect reciprocity",Proportion of calls incoming,Duration of incoming calls,Duration of outgoing calls,Total number of night calls,Any night call,Number of incoming calls at night,Number of outgoing calls at night,Any night incoming call,Any night outgoing call,Min days between calls,Max days between calls,Total number of texts,Any night text,Number of texts at night,Min days between texts,Max days between texts,Predicted Closeness
109,1007,a0000022d89962811162345,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,0.0,1.0,22.0,46.281111119866864
110,1007,a0000022d89962820812453,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,2.0,6.0,41.88611401859886
111,1007,a0000022d89962871332645,Phone survey,Business - other,,,,0.0,0.0,1.0,1.0,1.0,966.0,264669.0,381.0,585.0,188.0,193.0,0.506561697,0.788819849,0.394409925,66019.0,198650.0,2.0,1.0,110.0,197.0,1.0,1.0,1.0,1.0,100.0,1.0,29.0,1.0,10.0,54.29382421701908
112,1007,a0000022d89962895013446,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,1.0,1.0,47.038596794745324
113,1007,a0000022d89962929818034,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,1.0,1.0,1.0,38.0,2399.0,17.0,21.0,11.0,6.0,0.352941185,0.8947368259999999,0.44736841299999996,1509.0,890.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,13.0,4.0,1.0,1.0,23.0,23.0,88.6078439662368
114,1101,a0000022d93120-1275221209,Phone survey,Person,Self-employed,0.0,100.0,1.0,1.0,0.0,0.0,1.0,59.0,3945.0,28.0,31.0,6.0,22.0,0.7857142690000001,0.949152529,0.474576265,1961.0,1984.0,2.0,1.0,10.0,8.0,1.0,1.0,1.0,9.0,6.0,1.0,1.0,5.0,20.0,89.00111588633051
115,1101,a0000022d93120-1296232361,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,3.0,3.0,45.570887266282995
116,1101,a0000022d93120-1373440619,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,63.0,3061.0,15.0,48.0,2.0,13.0,0.866666675,0.476190448,0.238095239,1741.0,1320.0,2.0,1.0,11.0,23.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,,,89.55963295162532
117,1101,a0000022d93120-1406918896,No phone survey,,,,,,,0.0,0.0,0.0,44.0,1570.0,21.0,23.0,8.0,13.0,0.6190476420000001,0.954545438,0.477272719,341.0,1229.0,2.0,1.0,6.0,6.0,1.0,1.0,1.0,8.0,15.0,1.0,4.0,1.0,9.0,41.06332371212195
118,1101,a0000022d93120-1421600478,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,0.0,0.0,1.0,7.0,43.14376419681618
119,1101,a0000022d93120-1540327443,Phone survey,Person,Working Informally,0.0,93.0,0.0,0.0,0.0,0.0,1.0,42.0,3174.0,4.0,38.0,0.0,4.0,1.0,0.190476179,0.095238097,1227.0,1947.0,2.0,1.0,4.0,30.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,,,84.06859961313404
120,1101,a0000022d93120-1581893731,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,10.0,856.0,3.0,7.0,0.0,3.0,1.0,0.600000024,0.300000012,182.0,674.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,53.0,1.0,29.0,1.0,13.0,84.2437356973899
121,1101,a0000022d93120-1691076983,Phone survey,Person,Self-employed,0.0,100.0,1.0,0.0,0.0,0.0,1.0,4.0,120.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.0,0.0,0.0,,,76.42471231540272
122,1101,a0000022d93120-1793760014,No phone survey,,,,,,,0.0,0.0,0.0,58.0,2159.0,30.0,28.0,4.0,26.0,0.866666675,0.965517282,0.517241359,1237.0,922.0,2.0,1.0,15.0,9.0,1.0,1.0,1.0,26.0,6.0,1.0,4.0,1.0,2.0,35.718909371475
123,1101,a0000022d93120-1956968723,Phone survey,Person,Self-employed,0.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,,77.60106509476854
124,1101,a0000022d93120-587094671,No phone survey,,,,,,,0.0,0.0,0.0,17.0,1001.0,4.0,13.0,2.0,2.0,0.5,0.47058820700000004,0.235294119,125.0,876.0,2.0,1.0,2.0,9.0,1.0,1.0,4.0,15.0,1.0,0.0,0.0,,,35.020161905512516
125,1101,a0000022d93120-676802574,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,4.0,146.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,146.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,,,5.0,0.0,0.0,2.0,11.0,84.83473102619715
126,1101,a0000022d93120-703900406,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,8.0,928.0,7.0,1.0,2.0,5.0,0.7142857309999999,0.25,0.875,850.0,78.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,56.0,1.0,33.0,1.0,1.0,85.62322045692206
127,1101,a0000022d93120-761877945,Phone survey,Person,Working Formally,1.0,100.0,0.0,0.0,0.0,0.0,1.0,26.0,1084.0,2.0,24.0,1.0,1.0,0.5,0.153846145,0.07692308,343.0,741.0,2.0,1.0,2.0,17.0,1.0,1.0,1.0,30.0,40.0,1.0,21.0,1.0,17.0,87.6156757514029
128,1101,a0000022d93120-774539598,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,126.0,5792.0,62.0,64.0,15.0,47.0,0.7580645079999999,0.984126985,0.49206349299999996,3518.0,2274.0,2.0,1.0,20.0,33.0,1.0,1.0,1.0,12.0,36.0,1.0,15.0,1.0,12.0,89.79190287404668
129,1101,a0000022d93120-873128408,Phone survey,Person,Not Working,0.0,100.0,0.0,0.0,0.0,0.0,1.0,30.0,3599.0,6.0,24.0,0.0,6.0,1.0,0.39999997600000003,0.200000003,471.0,3128.0,2.0,1.0,5.0,15.0,1.0,1.0,1.0,24.0,5.0,1.0,5.0,4.0,4.0,86.61492919079248
130,1101,a0000022d93120-890920057,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,11.0,303.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,84.98550967580287
131,1101,a0000022d93120-94041790,Phone survey,Person,Self-employed,0.0,100.0,1.0,0.0,0.0,0.0,1.0,25.0,673.0,15.0,10.0,6.0,9.0,0.600000024,0.7999999520000001,0.600000024,281.0,392.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,4.0,16.0,1.0,15.0,2.0,3.0,82.86264701418608
132,1101,a0000022d931201032323094,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,1.0,167.0,1.0,15.0,46.14695842494727
133,1101,a0000022d931201065547095,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,3.0,629.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,629.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,8.0,1.0,7.0,2.0,7.0,86.16906008557014
134,1101,a0000022d93120106809590,Phone survey,Person,Not Working,0.0,100.0,0.0,0.0,0.0,0.0,1.0,16.0,1936.0,6.0,10.0,1.0,5.0,0.833333313,0.75,0.375,324.0,1612.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,24.0,40.0,1.0,21.0,1.0,19.0,89.94697836700377
135,1101,a0000022d931201087253394,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,47.37032926070582
136,1101,a0000022d93120110229509,Phone survey,Person,Working Informally,0.0,100.0,0.0,0.0,0.0,0.0,1.0,131.0,12452.0,44.0,87.0,8.0,36.0,0.8181818129999999,0.671755731,0.335877866,5543.0,6909.0,2.0,1.0,17.0,23.0,1.0,1.0,1.0,16.0,12.0,1.0,9.0,2.0,42.0,88.72457434547385
137,1101,a0000022d931201343214842,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,,78.0,1.0,54.0,1.0,1.0,80.81489560193218
138,1101,a0000022d931201406054079,Phone survey,Person,Self-employed,0.0,100.0,1.0,0.0,0.0,0.0,1.0,6.0,450.0,4.0,2.0,0.0,4.0,1.0,0.666666627,0.666666687,355.0,95.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,,,79.15678906504543
139,1101,a0000022d93120152399024,No phone survey,,,,,,,0.0,0.0,0.0,56.0,4542.0,19.0,37.0,5.0,14.0,0.736842096,0.678571403,0.339285702,2788.0,1754.0,2.0,1.0,8.0,13.0,1.0,1.0,1.0,20.0,13.0,1.0,5.0,2.0,10.0,57.85585192190971
140,1101,a0000022d931201556907128,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,47.37032926070582
141,1101,a0000022d931201563694163,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,103.0,3999.0,16.0,87.0,0.0,16.0,1.0,0.310679615,0.155339807,538.0,3461.0,2.0,1.0,7.0,37.0,1.0,1.0,1.0,4.0,13.0,1.0,7.0,1.0,8.0,88.60369019208413
142,1101,a0000022d931201598747725,No phone survey,,,,,,,0.0,0.0,0.0,35.0,1931.0,6.0,29.0,1.0,5.0,0.833333313,0.342857122,0.17142857600000003,167.0,1764.0,2.0,1.0,6.0,20.0,1.0,1.0,1.0,33.0,3.0,1.0,3.0,2.0,2.0,31.794255043332267
143,1101,a0000022d931201668120447,No phone survey,,,,,,,0.0,0.0,0.0,44.0,2275.0,18.0,26.0,5.0,13.0,0.7222222090000001,0.8181818129999999,0.40909090600000003,676.0,1599.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,27.0,29.0,1.0,14.0,1.0,27.0,40.892072824159335
144,1101,a0000022d931201695689936,Phone survey,Person,Self-employed,0.0,100.0,1.0,0.0,0.0,0.0,1.0,39.0,2478.0,9.0,30.0,0.0,9.0,1.0,0.461538434,0.230769232,324.0,2154.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,14.0,4.0,0.0,0.0,1.0,17.0,91.84239151771604
145,1101,a0000022d931201774756178,No phone survey,,,,,,,0.0,0.0,0.0,5.0,191.0,4.0,1.0,1.0,3.0,0.75,0.39999997600000003,0.800000012,161.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,,,36.51997151414586
146,1101,a0000022d931201860961896,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,47.37032926070582
147,1101,a0000022d931201885840786,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,214.0,10015.0,74.0,140.0,19.0,55.0,0.7432432170000001,0.691588759,0.34579438,3620.0,6395.0,2.0,1.0,38.0,57.0,1.0,1.0,1.0,14.0,24.0,1.0,4.0,1.0,27.0,70.51442569914923
148,1101,a0000022d931201911327944,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,3.0,3.0,45.570887266282995
149,1101,a0000022d931201913640689,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,1.0,4.0,44.481669125444036
150,1101,a0000022d931201967161539,Phone survey,Person,Working Formally,0.0,100.0,0.0,0.0,0.0,0.0,1.0,59.0,1676.0,20.0,39.0,2.0,18.0,0.8999999759999999,0.677966118,0.338983059,585.0,1091.0,2.0,1.0,8.0,17.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,,,89.76187134451146
151,1101,a0000022d931201976963273,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,45.570887266282995
152,1101,a0000022d931202018397928,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,28.0,1254.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,10.0,7.0,1.0,1.0,2.0,2.0,82.34700954096392
153,1101,a0000022d93120219787902,No phone survey,,,,,,,0.0,0.0,0.0,5.0,1076.0,3.0,2.0,1.0,2.0,0.666666687,0.7999999520000001,0.600000024,831.0,245.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,1.0,6.0,,,38.98240778586943
154,1101,a0000022d93120267015203,No phone survey,,,,,,,0.0,0.0,0.0,78.0,2421.0,36.0,42.0,5.0,31.0,0.861111104,0.923076928,0.461538464,1156.0,1265.0,2.0,1.0,15.0,13.0,1.0,1.0,1.0,26.0,91.0,1.0,66.0,1.0,29.0,45.19849811323797
155,1101,a0000022d93120288983628,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,151.0,7676.0,46.0,105.0,8.0,38.0,0.826086938,0.609271526,0.304635763,3108.0,4568.0,2.0,1.0,8.0,51.0,1.0,1.0,1.0,8.0,32.0,1.0,4.0,1.0,23.0,66.63642606370377
156,1101,a0000022d93120511912024,No phone survey,,,,,,,0.0,0.0,0.0,37.0,2715.0,1.0,36.0,1.0,0.0,0.0,0.054054081,0.027027027999999998,0.0,2715.0,2.0,1.0,1.0,31.0,1.0,1.0,1.0,16.0,55.0,1.0,43.0,1.0,19.0,46.10094164077759
157,1101,a0000022d93120523136904,Phone survey,Person,Working Formally,0.0,100.0,0.0,0.0,0.0,0.0,1.0,22.0,2921.0,9.0,13.0,1.0,8.0,0.888888896,0.8181818129999999,0.40909090600000003,1343.0,1578.0,2.0,1.0,5.0,7.0,1.0,1.0,1.0,18.0,61.0,1.0,39.0,1.0,24.0,85.80955047350429
158,1101,a0000022d93120540900872,Phone survey,Person,Not Working,1.0,100.0,0.0,0.0,0.0,0.0,1.0,53.0,5115.0,9.0,44.0,2.0,7.0,0.7777777909999999,0.339622617,0.16981132300000001,541.0,4574.0,2.0,1.0,4.0,21.0,1.0,1.0,1.0,25.0,2.0,1.0,2.0,,,91.4474325716273
159,1101,a0000022d93120545806808,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,99.0,4289.0,34.0,65.0,7.0,27.0,0.79411763,0.686868668,0.343434334,1586.0,2703.0,2.0,1.0,11.0,39.0,1.0,1.0,1.0,11.0,28.0,1.0,15.0,1.0,17.0,54.48654336573072
160,1101,a0000022d93120551381700,Phone survey,Person,Not Working,0.0,100.0,0.0,0.0,0.0,0.0,1.0,27.0,806.0,12.0,15.0,2.0,10.0,0.833333313,0.888888896,0.444444448,322.0,484.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,,,88.26928174299003
161,1101,a0000022d93120665074297,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,0.0,0.0,1.0,6.0,41.88611401859886
162,1101,a0000022d93120809931985,Phone survey,Person,Self-employed,0.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,,,79.70386014229781
163,1101,a0000022d93120904311537,Phone survey,Person,Working Formally,0.0,100.0,1.0,1.0,0.0,0.0,1.0,49.0,1544.0,14.0,35.0,1.0,13.0,0.928571403,0.571428597,0.28571429800000003,593.0,951.0,2.0,1.0,4.0,9.0,1.0,1.0,1.0,19.0,119.0,1.0,37.0,1.0,6.0,85.84619893161299
164,1101,a0000022d93120932020749,No phone survey,,,,,,,0.0,0.0,0.0,2.0,71.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,,,29.186650516919457
165,1101,a0000022d93120951872027,No phone survey,,,,,,,0.0,0.0,0.0,162.0,9849.0,34.0,128.0,9.0,25.0,0.7352941040000001,0.419753075,0.209876537,2305.0,7544.0,2.0,1.0,7.0,58.0,1.0,1.0,1.0,8.0,40.0,1.0,20.0,1.0,14.0,70.18188516928102
166,1101,a0000022d9b84a-192404637,No phone survey,,,,,,,0.0,0.0,0.0,29.0,2495.0,3.0,26.0,0.0,3.0,1.0,0.206896544,0.103448279,1559.0,936.0,1.0,1.0,0.0,18.0,0.0,1.0,1.0,1.0,33.0,1.0,27.0,1.0,1.0,40.51506260138404
167,1101,a0000022d9b84a-703900406,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,21.0,1128.0,9.0,12.0,0.0,9.0,1.0,0.8571428659999999,0.42857143299999995,159.0,969.0,2.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,23.0,1.0,13.0,1.0,1.0,76.79177447781996
168,1101,a0000022d9b84a-774539598,No phone survey,,,,,,,0.0,0.0,0.0,7.0,275.0,7.0,0.0,0.0,7.0,1.0,0.0,1.0,275.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,31.0,1.0,5.0,1.0,1.0,34.54580663238112
169,1101,a0000022d9b84a-94041790,No phone survey,,,,,,,0.0,0.0,0.0,24.0,783.0,15.0,9.0,4.0,11.0,0.733333349,0.75,0.625,498.0,285.0,2.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,,,41.449667157113524
170,1101,a0000022d9b84a1032323094,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,1.0,36.0,1.0,2.0,42.71943029357125
171,1101,a0000022d9b84a110229509,No phone survey,,,,,,,0.0,0.0,0.0,31.0,1421.0,14.0,17.0,4.0,10.0,0.7142857309999999,0.90322578,0.45161289,951.0,470.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,36.431364168051935
172,1101,a0000022d9b84a1290950820,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,3.0,193.0,1.0,2.0,0.0,1.0,1.0,0.666666687,0.333333343,143.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,34.0,1.0,20.0,1.0,1.0,80.21201430031142
173,1101,a0000022d9b84a156148919,No phone survey,,,,,,,0.0,0.0,0.0,25.0,3203.0,2.0,23.0,0.0,2.0,1.0,0.159999967,0.079999998,145.0,3058.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,36.35610296575567
174,1101,a0000022d9b84a1668943984,Phone survey,Person,Working Formally,0.0,100.0,1.0,1.0,0.0,0.0,1.0,19.0,1496.0,8.0,11.0,3.0,5.0,0.625,0.842105269,0.421052635,828.0,668.0,2.0,1.0,8.0,10.0,1.0,1.0,1.0,1.0,52.0,1.0,14.0,1.0,1.0,78.68616062591656
175,1101,a0000022d9b84a1801018596,Phone survey,Person,Working Formally,0.0,100.0,1.0,1.0,0.0,0.0,1.0,22.0,4423.0,5.0,17.0,0.0,5.0,1.0,0.454545498,0.22727273399999998,3341.0,1082.0,2.0,1.0,4.0,11.0,1.0,1.0,1.0,1.0,80.0,1.0,32.0,1.0,1.0,79.19506162020413
176,1101,a0000022d9b84a1885840786,No phone survey,,,,,,,0.0,0.0,0.0,21.0,645.0,16.0,5.0,6.0,10.0,0.625,0.476190448,0.761904776,160.0,485.0,2.0,1.0,16.0,5.0,1.0,1.0,1.0,1.0,11.0,1.0,11.0,1.0,1.0,37.0533419262204
177,1101,a0000022d9b84a1911327944,No phone survey,,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.0,0.0,0.0,4.0,4.0,31.2197240193753
178,1101,a0000022d9b84a2141984464,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,47.37032926070582
179,1101,a0000022d9b84a540900872,Phone survey,Person,Working Formally,0.0,100.0,1.0,1.0,0.0,0.0,1.0,4.0,211.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,0.0,0.0,,,83.48688685192847
180,1101,a0000022d9b84a665074297,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,1.0,1.0,47.038596794745324
181,1102,a0000022ab53cf-1373899313,Phone survey,Person,Working Formally,0.0,100.0,0.0,0.0,0.0,0.0,1.0,57.0,14055.0,34.0,23.0,10.0,24.0,0.70588237,0.807017565,0.5964912179999999,6130.0,7925.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,21.0,88.0,0.0,0.0,1.0,27.0,86.38887105942283
182,1102,a0000022ab53cf-2048985174,Phone survey,Person,Not Working,,25.0,0.0,0.0,0.0,0.0,1.0,5.0,144.0,3.0,2.0,1.0,2.0,0.666666687,0.7999999520000001,0.600000024,83.0,61.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,7.0,1.0,31.0,30.359936554856716
183,1102,a0000022ab53cf-447364383,Phone survey,Business - other,,,,0.0,0.0,0.0,0.0,1.0,3.0,259.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,35.0,0.0,0.0,1.0,9.0,22.833530360554406
184,1102,a0000022ab53cf1639310392,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,1.0,1.0,1.0,13.0,43.06357964441047
185,1102,a0000022ab53cf2061489489,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,47.37032926070582
186,1102,a0000022ab53cf223050289,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,47.37032926070582
187,1102,a0000022ab53cf645419535,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,1.0,37.0,1.0,10.0,44.51887228799408
188,1103,a0000022ab702e-1200302971,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,47.37032926070582
189,1103,a0000022ab702e-1228141082,Phone survey,Person,Working Formally,0.0,100.0,1.0,0.0,0.0,0.0,1.0,13.0,2973.0,6.0,7.0,2.0,4.0,0.666666687,0.923076928,0.461538464,2738.0,235.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,79.55617851266544
190,1103,a0000022ab702e-1324376218,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,4.0,1.0,4.0,44.308816485569224
191,1103,a0000022ab702e-1578045923,Phone survey,Person,Self-employed,,74.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,,,35.28684100457196
192,1103,a0000022ab702e-1623949693,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,4.0,1.0,5.0,44.308816485569224
193,1103,a0000022ab702e-1627969671,Phone survey,Person,Working Formally,0.0,80.0,1.0,0.0,0.0,0.0,1.0,41.0,2356.0,13.0,28.0,2.0,11.0,0.846153855,0.634146333,0.317073166,353.0,2003.0,2.0,1.0,6.0,19.0,1.0,1.0,1.0,2.0,7.0,1.0,5.0,1.0,1.0,78.85534774371375
194,1103,a0000022ab702e-1865023092,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,47.37032926070582
195,1103,a0000022ab702e-1989096339,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,2.0,1.0,8.0,46.10825847999205
196,1103,a0000022ab702e-341170154,Phone survey,Person,Working Formally,1.0,80.0,1.0,0.0,0.0,0.0,1.0,2.0,68.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,1.0,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,,,83.60935050521546
197,1103,a0000022ab702e-353009527,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,47.37032926070582
198,1103,a0000022ab702e-477082774,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,1.0,3.0,44.308816485569224
199,1103,a0000022ab702e-53436052,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,2.0,1.0,8.0,46.10825847999205
200,1103,a0000022ab702e-656376173,Phone survey,Person,Not Working,0.0,100.0,1.0,0.0,0.0,0.0,1.0,23.0,4273.0,8.0,15.0,0.0,8.0,1.0,0.695652187,0.34782609299999995,3947.0,326.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,8.0,8.0,88.21249977077261
201,1103,a0000022ab702e-702867653,No phone survey,,,,,,,0.0,0.0,0.0,3.0,108.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,1.0,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,,,37.8408069184992
202,1103,a0000022ab702e-720653099,Phone survey,Person,Working Formally,1.0,80.0,1.0,0.0,0.0,0.0,1.0,2.0,418.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,107.0,311.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,0.0,,,82.11965410852528
203,1103,a0000022ab702e-752479220,Phone survey,Person,Self-employed,0.0,71.0,0.0,0.0,0.0,0.0,1.0,9.0,3321.0,1.0,8.0,0.0,1.0,1.0,0.22222220899999998,0.111111112,113.0,3208.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,6.0,6.0,1.0,5.0,7.0,7.0,81.47471067639557
204,1103,a0000022ab702e-776656249,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,,,47.37032926070582
205,1103,a0000022ab702e-805371628,No phone survey,,,,,,,0.0,0.0,0.0,31.0,2523.0,14.0,17.0,5.0,9.0,0.642857134,0.90322578,0.45161289,1151.0,1372.0,2.0,1.0,8.0,14.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,43.886805124189216
206,1103,a0000022ab702e-900729496,Phone survey,Person,Self-employed,,75.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,1.0,2.0,1.0,7.0,38.429010832379475
207,1103,a0000022ab702e-904642088,No phone survey,,,,,,,0.0,0.0,0.0,5.0,292.0,2.0,3.0,0.0,2.0,1.0,0.800000012,0.400000006,173.0,119.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,,,36.039635481383385
208,1103,a0000022ab702e1034930791,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,3.0,1.0,4.0,44.308816485569224
